날짜,발전기명,설비용량(MW),일발전량(Wh)
2021-04-23,대양특수강(1) 태양광 발전설비,0.19,525824
2021-04-24,대양특수강(1) 태양광 발전설비,0.19,1058264
2021-04-25,대양특수강(1) 태양광 발전설비,0.19,888136
2021-04-26,대양특수강(1) 태양광 발전설비,0.19,1229112
2021-04-27,대양특수강(1) 태양광 발전설비,0.19,941552
2021-04-28,대양특수강(1) 태양광 발전설비,0.19,1066408
2021-04-29,대양특수강(1) 태양광 발전설비,0.19,854208
2021-04-30,대양특수강(1) 태양광 발전설비,0.19,1184728
2021-04-01,대양특수강(2) 태양광 발전설비,0.088,407964
2021-04-02,대양특수강(2) 태양광 발전설비,0.088,329868
2021-04-03,대양특수강(2) 태양광 발전설비,0.088,202684
2021-04-04,대양특수강(2) 태양광 발전설비,0.088,89680
2021-04-05,대양특수강(2) 태양광 발전설비,0.088,514296
2021-04-06,대양특수강(2) 태양광 발전설비,0.088,435624
2021-04-07,대양특수강(2) 태양광 발전설비,0.088,496700
2021-04-08,대양특수강(2) 태양광 발전설비,0.088,449252
2021-04-09,대양특수강(2) 태양광 발전설비,0.088,182344
2021-04-10,대양특수강(2) 태양광 발전설비,0.088,519408
2021-04-11,대양특수강(2) 태양광 발전설비,0.088,514012
2021-04-12,대양특수강(2) 태양광 발전설비,0.088,123724
2021-04-13,대양특수강(2) 태양광 발전설비,0.088,487156
2021-04-14,대양특수강(2) 태양광 발전설비,0.088,491476
2021-04-15,대양특수강(2) 태양광 발전설비,0.088,407892
2021-04-16,대양특수강(2) 태양광 발전설비,0.088,415240
2021-04-17,대양특수강(2) 태양광 발전설비,0.088,310276
2021-04-18,대양특수강(2) 태양광 발전설비,0.088,515320
2021-04-19,대양특수강(2) 태양광 발전설비,0.088,552448
2021-04-20,대양특수강(2) 태양광 발전설비,0.088,494644
2021-04-21,대양특수강(2) 태양광 발전설비,0.088,495540
2021-04-22,대양특수강(2) 태양광 발전설비,0.088,398288
2021-04-23,대양특수강(2) 태양광 발전설비,0.088,233836
2021-04-24,대양특수강(2) 태양광 발전설비,0.088,472328
2021-04-25,대양특수강(2) 태양광 발전설비,0.088,505984
2021-04-26,대양특수강(2) 태양광 발전설비,0.088,534472
2021-04-27,대양특수강(2) 태양광 발전설비,0.088,392988
2021-04-28,대양특수강(2) 태양광 발전설비,0.088,481612
2021-04-29,대양특수강(2) 태양광 발전설비,0.088,390544
2021-04-30,대양특수강(2) 태양광 발전설비,0.088,530712
2021-04-01,동해바이오화력본부 태양광,2,7768800
2021-04-02,동해바이오화력본부 태양광,2,8152200
2021-04-03,동해바이오화력본부 태양광,2,1125000
2021-04-04,동해바이오화력본부 태양광,2,4087800
2021-04-05,동해바이오화력본부 태양광,2,10333800
2021-04-06,동해바이오화력본부 태양광,2,7716600
2021-04-07,동해바이오화력본부 태양광,2,9203400
2021-04-08,동해바이오화력본부 태양광,2,9205200
2021-04-09,동해바이오화력본부 태양광,2,8179200
2021-04-10,동해바이오화력본부 태양광,2,10573200
2021-04-11,동해바이오화력본부 태양광,2,9010800
2021-04-12,동해바이오화력본부 태양광,2,3078000
2021-04-13,동해바이오화력본부 태양광,2,7763400
2021-04-14,동해바이오화력본부 태양광,2,10715400
2021-04-15,동해바이오화력본부 태양광,2,8940600
2021-04-16,동해바이오화력본부 태양광,2,6247800
2021-04-17,동해바이오화력본부 태양광,2,5383800
2021-04-18,동해바이오화력본부 태양광,2,9363600
2021-04-19,동해바이오화력본부 태양광,2,8854200
2021-04-20,동해바이오화력본부 태양광,2,8382600
2021-04-21,동해바이오화력본부 태양광,2,8364600
2021-04-22,동해바이오화력본부 태양광,2,5405400
2021-04-23,동해바이오화력본부 태양광,2,3040200
2021-04-24,동해바이오화력본부 태양광,2,5425200
2021-04-25,동해바이오화력본부 태양광,2,9288000
2021-04-26,동해바이오화력본부 태양광,2,9052200
2021-04-27,동해바이오화력본부 태양광,2,6069600
2021-04-28,동해바이오화력본부 태양광,2,7612200
2021-04-29,동해바이오화력본부 태양광,2,4957200
2021-04-30,동해바이오화력본부 태양광,2,5599800
2021-04-01,동해시하수종말처리장태양광,2.4,11534400
2021-04-02,동해시하수종말처리장태양광,2.4,12241800
2021-04-03,동해시하수종말처리장태양광,2.4,1773000
2021-04-04,동해시하수종말처리장태양광,2.4,5421600
2021-04-05,동해시하수종말처리장태양광,2.4,14738400
2021-04-06,동해시하수종말처리장태양광,2.4,10602000
2021-04-07,동해시하수종말처리장태양광,2.4,13109400
2021-04-08,동해시하수종말처리장태양광,2.4,12951000
2021-04-09,동해시하수종말처리장태양광,2.4,11948400
2021-04-10,동해시하수종말처리장태양광,2.4,15003000
2021-04-11,동해시하수종말처리장태양광,2.4,12925800
2021-04-12,동해시하수종말처리장태양광,2.4,4276800
2021-04-13,동해시하수종말처리장태양광,2.4,10936800
2021-04-14,동해시하수종말처리장태양광,2.4,15157800
2021-04-15,동해시하수종말처리장태양광,2.4,12553200
2021-04-16,동해시하수종말처리장태양광,2.4,9090000
2021-04-17,동해시하수종말처리장태양광,2.4,7525800
2021-04-18,동해시하수종말처리장태양광,2.4,14473800
2021-04-19,동해시하수종말처리장태양광,2.4,13957200
2021-04-20,동해시하수종말처리장태양광,2.4,13228200
2021-04-21,동해시하수종말처리장태양광,2.4,13249800
2021-04-22,동해시하수종말처리장태양광,2.4,8299800
2021-04-23,동해시하수종말처리장태양광,2.4,4554000
2021-04-24,동해시하수종말처리장태양광,2.4,7948800
2021-04-25,동해시하수종말처리장태양광,2.4,13960800
2021-04-26,동해시하수종말처리장태양광,2.4,13764600
2021-04-27,동해시하수종말처리장태양광,2.4,9700200
2021-04-28,동해시하수종말처리장태양광,2.4,11854800
2021-04-29,동해시하수종말처리장태양광,2.4,7439400
2021-04-30,동해시하수종말처리장태양광,2.4,7086600
2021-04-01,서오창1호태양광,2.743,11750400
2021-04-02,서오창1호태양광,2.743,10358400
2021-04-03,서오창1호태양광,2.743,1944000
2021-04-04,서오창1호태양광,2.743,5328000
2021-04-05,서오창1호태양광,2.743,17248800
2021-04-06,서오창1호태양광,2.743,15326400
2021-04-07,서오창1호태양광,2.743,9420000
2021-04-08,서오창1호태양광,2.743,13636800
2021-04-09,서오창1호태양광,2.743,14085600
2021-04-10,서오창1호태양광,2.743,14275200
2021-04-11,서오창1호태양광,2.743,14796000
2021-04-12,서오창1호태양광,2.743,2848800
2021-04-13,서오창1호태양광,2.743,12540000
2021-04-14,서오창1호태양광,2.743,17541600
2021-04-15,서오창1호태양광,2.743,14976000
2021-04-16,서오창1호태양광,2.743,2805600
2021-04-17,서오창1호태양광,2.743,9871200
2021-04-18,서오창1호태양광,2.743,14217600
2021-04-19,서오창1호태양광,2.743,12432000
2021-04-20,서오창1호태양광,2.743,14973600
2021-04-21,서오창1호태양광,2.743,14044800
2021-04-22,서오창1호태양광,2.743,10495200
2021-04-23,서오창1호태양광,2.743,5820000
2021-04-24,서오창1호태양광,2.743,10497600
2021-04-25,서오창1호태양광,2.743,15398400
2021-04-26,서오창1호태양광,2.743,14988000
2021-04-27,서오창1호태양광,2.743,5724000
2021-04-28,서오창1호태양광,2.743,8844000
2021-04-29,서오창1호태양광,2.743,9854400
2021-04-30,서오창1호태양광,2.743,7660800
2021-04-01,서오창2호태양광,1.772,7687200
2021-04-02,서오창2호태양광,1.772,6648000
2021-04-03,서오창2호태양광,1.772,1250400
2021-04-04,서오창2호태양광,1.772,3487200
2021-04-05,서오창2호태양광,1.772,11091600
2021-04-06,서오창2호태양광,1.772,9918000
2021-04-07,서오창2호태양광,1.772,10352400
2021-04-08,서오창2호태양광,1.772,10568400
2021-04-09,서오창2호태양광,1.772,8821200
2021-04-10,서오창2호태양광,1.772,9141600
2021-04-11,서오창2호태양광,1.772,9519600
2021-04-12,서오창2호태양광,1.772,1818000
2021-04-13,서오창2호태양광,1.772,7969200
2021-04-14,서오창2호태양광,1.772,11143200
2021-04-15,서오창2호태양광,1.772,9530400
2021-04-16,서오창2호태양광,1.772,1821600
2021-04-17,서오창2호태양광,1.772,6313200
2021-04-18,서오창2호태양광,1.772,9396000
2021-04-19,서오창2호태양광,1.772,10412400
2021-04-20,서오창2호태양광,1.772,9636000
2021-04-21,서오창2호태양광,1.772,9052800
2021-04-22,서오창2호태양광,1.772,6784800
2021-04-23,서오창2호태양광,1.772,3776400
2021-04-24,서오창2호태양광,1.772,6733200
2021-04-25,서오창2호태양광,1.772,9871200
2021-04-26,서오창2호태양광,1.772,9524400
2021-04-27,서오창2호태양광,1.772,3724800
2021-04-28,서오창2호태양광,1.772,5731200
2021-04-29,서오창2호태양광,1.772,6422400
2021-04-30,서오창2호태양광,1.772,5145600
2021-04-01,수원환경사업소태양광,1.5,7518000
2021-04-02,수원환경사업소태양광,1.5,4807200
2021-04-03,수원환경사업소태양광,1.5,553200
2021-04-04,수원환경사업소태양광,1.5,4490400
2021-04-05,수원환경사업소태양광,1.5,9649200
2021-04-06,수원환경사업소태양광,1.5,8839200
2021-04-07,수원환경사업소태양광,1.5,9199200
2021-04-08,수원환경사업소태양광,1.5,9400800
2021-04-09,수원환경사업소태양광,1.5,9181200
2021-04-10,수원환경사업소태양광,1.5,8872800
2021-04-11,수원환경사업소태양광,1.5,8301600
2021-04-12,수원환경사업소태양광,1.5,1959600
2021-04-13,수원환경사업소태양광,1.5,7574400
2021-04-14,수원환경사업소태양광,1.5,10126800
2021-04-15,수원환경사업소태양광,1.5,9262800
2021-04-16,수원환경사업소태양광,1.5,2413200
2021-04-17,수원환경사업소태양광,1.5,6001200
2021-04-18,수원환경사업소태양광,1.5,9546000
2021-04-19,수원환경사업소태양광,1.5,9320400
2021-04-20,수원환경사업소태양광,1.5,8604000
2021-04-21,수원환경사업소태양광,1.5,8378400
2021-04-22,수원환경사업소태양광,1.5,5179200
2021-04-23,수원환경사업소태양광,1.5,3751200
2021-04-24,수원환경사업소태양광,1.5,4766400
2021-04-25,수원환경사업소태양광,1.5,8923200
2021-04-26,수원환경사업소태양광,1.5,8230800
2021-04-27,수원환경사업소태양광,1.5,3824400
2021-04-28,수원환경사업소태양광,1.5,6459600
2021-04-29,수원환경사업소태양광,1.5,6273600
2021-04-30,수원환경사업소태양광,1.5,2415600
2021-04-01,오케이텍 태양광 발전설비,0.109,617750
2021-04-02,오케이텍 태양광 발전설비,0.109,352695
2021-04-03,오케이텍 태양광 발전설비,0.109,269095
2021-04-04,오케이텍 태양광 발전설비,0.109,95145
2021-04-05,오케이텍 태양광 발전설비,0.109,714150
2021-04-06,오케이텍 태양광 발전설비,0.109,557150
2021-04-07,오케이텍 태양광 발전설비,0.109,681035
2021-04-08,오케이텍 태양광 발전설비,0.109,612720
2021-04-09,오케이텍 태양광 발전설비,0.109,208490
2021-04-10,오케이텍 태양광 발전설비,0.109,674150
2021-04-11,오케이텍 태양광 발전설비,0.109,698245
2021-04-12,오케이텍 태양광 발전설비,0.109,149270
2021-04-13,오케이텍 태양광 발전설비,0.109,578095
2021-04-14,오케이텍 태양광 발전설비,0.109,640645
2021-04-15,오케이텍 태양광 발전설비,0.109,559845
2021-04-16,오케이텍 태양광 발전설비,0.109,550345
2021-04-17,오케이텍 태양광 발전설비,0.109,404210
2021-04-18,오케이텍 태양광 발전설비,0.109,722635
2021-04-19,오케이텍 태양광 발전설비,0.109,707955
2021-04-20,오케이텍 태양광 발전설비,0.109,625250
2021-04-21,오케이텍 태양광 발전설비,0.109,668925
2021-04-22,오케이텍 태양광 발전설비,0.109,515625
2021-04-23,오케이텍 태양광 발전설비,0.109,338710
2021-04-24,오케이텍 태양광 발전설비,0.109,619925
2021-04-25,오케이텍 태양광 발전설비,0.109,606120
2021-04-26,오케이텍 태양광 발전설비,0.109,714810
2021-04-27,오케이텍 태양광 발전설비,0.109,523340
2021-04-28,오케이텍 태양광 발전설비,0.109,636265
2021-04-29,오케이텍 태양광 발전설비,0.109,479185
2021-04-30,오케이텍 태양광 발전설비,0.109,661755
2021-04-01,옥산1호태양광,0.999,4129954
2021-04-02,옥산1호태양광,0.999,3567340
2021-04-03,옥산1호태양광,0.999,694955
2021-04-04,옥산1호태양광,0.999,1762337
2021-04-05,옥산1호태양광,0.999,6172152
2021-04-06,옥산1호태양광,0.999,5514803
2021-04-07,옥산1호태양광,0.999,5801173
2021-04-08,옥산1호태양광,0.999,5968220
2021-04-09,옥산1호태양광,0.999,5166963
2021-04-10,옥산1호태양광,0.999,5098261
2021-04-11,옥산1호태양광,0.999,5271098
2021-04-12,옥산1호태양광,0.999,1041348
2021-04-13,옥산1호태양광,0.999,5129358
2021-04-14,옥산1호태양광,0.999,6271226
2021-04-15,옥산1호태양광,0.999,5393312
2021-04-16,옥산1호태양광,0.999,970478
2021-04-17,옥산1호태양광,0.999,3783562
2021-04-18,옥산1호태양광,0.999,5385355
2021-04-19,옥산1호태양광,0.999,5754891
2021-04-20,옥산1호태양광,0.999,5373061
2021-04-21,옥산1호태양광,0.999,5046918
2021-04-22,옥산1호태양광,0.999,3534074
2021-04-23,옥산1호태양광,0.999,2067507
2021-04-24,옥산1호태양광,0.999,3801641
2021-04-25,옥산1호태양광,0.999,5324611
2021-04-26,옥산1호태양광,0.999,5342688
2021-04-27,옥산1호태양광,0.999,1966267
2021-04-28,옥산1호태양광,0.999,3095839
2021-04-29,옥산1호태양광,0.999,3651948
2021-04-30,옥산1호태양광,0.999,2580950
2021-04-01,옥산3호태양광,0.999,4150080
2021-04-02,옥산3호태양광,0.999,3699360
2021-04-03,옥산3호태양광,0.999,814320
2021-04-04,옥산3호태양광,0.999,2010240
2021-04-05,옥산3호태양광,0.999,6127920
2021-04-06,옥산3호태양광,0.999,5703840
2021-04-07,옥산3호태양광,0.999,5883120
2021-04-08,옥산3호태양광,0.999,6021360
2021-04-09,옥산3호태양광,0.999,5342400
2021-04-10,옥산3호태양광,0.999,5137200
2021-04-11,옥산3호태양광,0.999,5439600
2021-04-12,옥산3호태양광,0.999,1195200
2021-04-13,옥산3호태양광,0.999,5492160
2021-04-14,옥산3호태양광,0.999,6369120
2021-04-15,옥산3호태양광,0.999,5639040
2021-04-16,옥산3호태양광,0.999,1156320
2021-04-17,옥산3호태양광,0.999,3957120
2021-04-18,옥산3호태양광,0.999,5428800
2021-04-19,옥산3호태양광,0.999,5914080
2021-04-20,옥산3호태양광,0.999,5497200
2021-04-21,옥산3호태양광,0.999,5169600
2021-04-22,옥산3호태양광,0.999,3746160
2021-04-23,옥산3호태양광,0.999,2310480
2021-04-24,옥산3호태양광,0.999,3981600
2021-04-25,옥산3호태양광,0.999,5448240
2021-04-26,옥산3호태양광,0.999,5518080
2021-04-27,옥산3호태양광,0.999,2212560
2021-04-28,옥산3호태양광,0.999,3368880
2021-04-29,옥산3호태양광,0.999,3960720
2021-04-30,옥산3호태양광,0.999,2862000
2021-04-01,울산#4CC건물옥상태양광,0.4,1798200
2021-04-02,울산#4CC건물옥상태양광,0.4,1071000
2021-04-03,울산#4CC건물옥상태양광,0.4,532800
2021-04-04,울산#4CC건물옥상태양광,0.4,324000
2021-04-05,울산#4CC건물옥상태양광,0.4,2197440
2021-04-06,울산#4CC건물옥상태양광,0.4,2019240
2021-04-07,울산#4CC건물옥상태양광,0.4,2384640
2021-04-08,울산#4CC건물옥상태양광,0.4,2185560
2021-04-09,울산#4CC건물옥상태양광,0.4,768240
2021-04-10,울산#4CC건물옥상태양광,0.4,2341440
2021-04-11,울산#4CC건물옥상태양광,0.4,2409120
2021-04-12,울산#4CC건물옥상태양광,0.4,515880
2021-04-13,울산#4CC건물옥상태양광,0.4,2044080
2021-04-14,울산#4CC건물옥상태양광,0.4,2310120
2021-04-15,울산#4CC건물옥상태양광,0.4,1855800
2021-04-16,울산#4CC건물옥상태양광,0.4,1896480
2021-04-17,울산#4CC건물옥상태양광,0.4,1497960
2021-04-18,울산#4CC건물옥상태양광,0.4,2345760
2021-04-19,울산#4CC건물옥상태양광,0.4,2427840
2021-04-20,울산#4CC건물옥상태양광,0.4,2077920
2021-04-21,울산#4CC건물옥상태양광,0.4,2257200
2021-04-22,울산#4CC건물옥상태양광,0.4,1695960
2021-04-23,울산#4CC건물옥상태양광,0.4,1118880
2021-04-24,울산#4CC건물옥상태양광,0.4,2274120
2021-04-25,울산#4CC건물옥상태양광,0.4,2120400
